firm_name,prj_code,date_start_prj,date_end_prj,KPI_id,index_KPI,date_obs,performance,target,KPI_des,KPI_area,baseline,impatto_eco,target_achievement
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159128,14/07/2023,0.0915,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,1.579590489
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159129,21/07/2023,0.1071,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,1.425033025
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159130,28/07/2023,0.1244,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,1.253632761
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159131,04/08/2023,0.0928,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,1.5667107
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159132,18/08/2023,0.1883,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,0.620541612
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159133,25/08/2023,0.2012,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,0.492734478
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159134,01/09/2023,0.0721,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,1.771796565
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159135,08/09/2023,0.1303,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,1.195178336
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159136,15/09/2023,0.0443,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,2.047225892
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159137,22/09/2023,0.1179,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,1.318031704
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159138,29/09/2023,0.1763,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,0.739431968
2,C23_159,01/05/2023,31/12/2023,C23_1591,C23_159139,06/10/2023,0.1728,0.15,Ritardo campioni Nutrizionali,EFFICIENCY,0.250933333, -   € ,0.774108322
2,#REF!,#REF!,#REF!,C23_1592,C23_15921,06/01/2023,0.2231,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.292737562
2,#REF!,#REF!,#REF!,C23_1592,C23_15922,13/01/2023,0.3457,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-2.460858288
2,#REF!,#REF!,#REF!,C23_1592,C23_15923,20/01/2023,0.1724,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.603867012
2,#REF!,#REF!,#REF!,C23_1592,C23_15924,27/01/2023,0.1157,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.606578637
2,#REF!,#REF!,#REF!,C23_1592,C23_15925,03/02/2023,0.211,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.078755011
2,#REF!,#REF!,#REF!,C23_1592,C23_15926,10/02/2023,0.139,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.194529592
2,#REF!,#REF!,#REF!,C23_1592,C23_15927,17/02/2023,0.25,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.768450837
2,#REF!,#REF!,#REF!,C23_1592,C23_15928,24/02/2023,0.2295,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.405918415
2,#REF!,#REF!,#REF!,C23_1592,C23_15929,03/03/2023,0.2353,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.508488564
2,#REF!,#REF!,#REF!,C23_1592,C23_159210,10/03/2023,0.2009,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.099858524
2,#REF!,#REF!,#REF!,C23_1592,C23_159211,17/03/2023,0.181,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.451780241
2,#REF!,#REF!,#REF!,C23_1592,C23_159212,24/03/2023,0.245,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.680028295
2,#REF!,#REF!,#REF!,C23_1592,C23_159213,31/03/2023,0.2797,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-1.293680736
2,#REF!,#REF!,#REF!,C23_1592,C23_159214,07/04/2023,0.1237,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.46510257
2,#REF!,#REF!,#REF!,C23_1592,C23_159215,14/04/2023,0.1462,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.067201132
2,#REF!,#REF!,#REF!,C23_1592,C23_159216,21/04/2023,0.0723,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.3740863
2,#REF!,#REF!,#REF!,C23_1592,C23_159217,28/04/2023,0.152,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.964630983
2,#REF!,#REF!,#REF!,C23_1592,C23_159218,05/05/2023,0.2167,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.179556708
2,#REF!,#REF!,#REF!,C23_1592,C23_159219,12/05/2023,0.116,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.601273285
2,#REF!,#REF!,#REF!,C23_1592,C23_159220,19/05/2023,0.0973,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.931973591
2,#REF!,#REF!,#REF!,C23_1592,C23_159221,26/05/2023,0.1515,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.973473237
2,#REF!,#REF!,#REF!,C23_1592,C23_159222,02/06/2023,0.1215,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.504008489
2,#REF!,#REF!,#REF!,C23_1592,C23_159223,09/06/2023,0.1842,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.395189814
2,#REF!,#REF!,#REF!,C23_1592,C23_159224,16/06/2023,0.1383,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.206908748
2,#REF!,#REF!,#REF!,C23_1592,C23_159225,23/06/2023,0.1637,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.757722235
2,#REF!,#REF!,#REF!,C23_1592,C23_159226,30/06/2023,0.0815,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.211388823
2,#REF!,#REF!,#REF!,C23_1592,C23_159227,07/07/2023,0.0605,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.582763499
2,#REF!,#REF!,#REF!,C23_1592,C23_159228,14/07/2023,0.0504,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.761377034
2,#REF!,#REF!,#REF!,C23_1592,C23_159229,21/07/2023,0.0252,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,3.207026645
2,#REF!,#REF!,#REF!,C23_1592,C23_159230,28/07/2023,0.2435,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,-0.653501533
2,#REF!,#REF!,#REF!,C23_1592,C23_159231,04/08/2023,0.1953,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.198891771
2,#REF!,#REF!,#REF!,C23_1592,C23_159232,18/08/2023,0.1638,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.755953784
2,#REF!,#REF!,#REF!,C23_1592,C23_159233,25/08/2023,0.1546,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.918651261
2,#REF!,#REF!,#REF!,C23_1592,C23_159234,01/09/2023,0.0756,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.315727423
2,#REF!,#REF!,#REF!,C23_1592,C23_159235,08/09/2023,0.0513,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.745460976
2,#REF!,#REF!,#REF!,C23_1592,C23_159236,15/09/2023,0.0524,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.726008017
2,#REF!,#REF!,#REF!,C23_1592,C23_159237,22/09/2023,0.0565,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,2.653501533
2,#REF!,#REF!,#REF!,C23_1592,C23_159238,29/09/2023,0.1142,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,1.6331054
2,#REF!,#REF!,#REF!,C23_1592,C23_159239,06/10/2023,0.206,0.15,Ritardo campioni Bromatologia,EFFICIENCY,0.206546667, -   € ,0.009667531
2,#REF!,#REF!,#REF!,C23_1593,C23_15931,06/01/2023,6.48,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.510204082
2,#REF!,#REF!,#REF!,C23_1593,C23_15932,13/01/2023,5.74,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.244897959
2,#REF!,#REF!,#REF!,C23_1593,C23_15933,20/01/2023,5.28,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.714285714
2,#REF!,#REF!,#REF!,C23_1593,C23_15934,27/01/2023,5.67,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.316326531
2,#REF!,#REF!,#REF!,C23_1593,C23_15935,03/02/2023,6.22,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.244897959
2,#REF!,#REF!,#REF!,C23_1593,C23_15936,10/02/2023,6.19,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.214285714
2,#REF!,#REF!,#REF!,C23_1593,C23_15937,17/02/2023,5.43,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.56122449
2,#REF!,#REF!,#REF!,C23_1593,C23_15938,24/02/2023,5.39,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.602040816
2,#REF!,#REF!,#REF!,C23_1593,C23_15939,03/03/2023,5.96,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.020408163
2,#REF!,#REF!,#REF!,C23_1593,C23_159310,10/03/2023,6.52,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.551020408
2,#REF!,#REF!,#REF!,C23_1593,C23_159311,17/03/2023,6.62,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.653061224
2,#REF!,#REF!,#REF!,C23_1593,C23_159312,24/03/2023,5.75,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.234693878
2,#REF!,#REF!,#REF!,C23_1593,C23_159313,31/03/2023,6.05,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.071428571
2,#REF!,#REF!,#REF!,C23_1593,C23_159314,07/04/2023,6.07,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.091836735
2,#REF!,#REF!,#REF!,C23_1593,C23_159315,14/04/2023,6.47,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.5
2,#REF!,#REF!,#REF!,C23_1593,C23_159316,21/04/2023,6.01,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.030612245
2,#REF!,#REF!,#REF!,C23_1593,C23_159317,28/04/2023,5.79,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.193877551
2,#REF!,#REF!,#REF!,C23_1593,C23_159318,05/05/2023,5.43,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.56122449
2,#REF!,#REF!,#REF!,C23_1593,C23_159319,12/05/2023,6.12,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.142857143
2,#REF!,#REF!,#REF!,C23_1593,C23_159320,19/05/2023,6.3,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.326530612
2,#REF!,#REF!,#REF!,C23_1593,C23_159321,26/05/2023,6.96,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-1
2,#REF!,#REF!,#REF!,C23_1593,C23_159322,02/06/2023,6.93,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.969387755
2,#REF!,#REF!,#REF!,C23_1593,C23_159323,09/06/2023,7.25,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-1.295918367
2,#REF!,#REF!,#REF!,C23_1593,C23_159324,16/06/2023,5.59,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.397959184
2,#REF!,#REF!,#REF!,C23_1593,C23_159325,23/06/2023,5.53,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.459183673
2,#REF!,#REF!,#REF!,C23_1593,C23_159326,30/06/2023,5.16,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.836734694
2,#REF!,#REF!,#REF!,C23_1593,C23_159327,07/07/2023,5.99,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.010204082
2,#REF!,#REF!,#REF!,C23_1593,C23_159328,14/07/2023,5.08,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.918367347
2,#REF!,#REF!,#REF!,C23_1593,C23_159329,21/07/2023,5.29,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.704081633
2,#REF!,#REF!,#REF!,C23_1593,C23_159330,28/07/2023,5.14,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.857142857
2,#REF!,#REF!,#REF!,C23_1593,C23_159331,04/08/2023,5.28,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.714285714
2,#REF!,#REF!,#REF!,C23_1593,C23_159332,18/08/2023,6.66,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,-0.693877551
2,#REF!,#REF!,#REF!,C23_1593,C23_159333,25/08/2023,5.75,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.234693878
2,#REF!,#REF!,#REF!,C23_1593,C23_159334,01/09/2023,4.38,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,1.632653061
2,#REF!,#REF!,#REF!,C23_1593,C23_159335,08/09/2023,4.35,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,1.663265306
2,#REF!,#REF!,#REF!,C23_1593,C23_159336,15/09/2023,4.72,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,1.285714286
2,#REF!,#REF!,#REF!,C23_1593,C23_159337,22/09/2023,4.62,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,1.387755102
2,#REF!,#REF!,#REF!,C23_1593,C23_159338,29/09/2023,4.92,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,1.081632653
2,#REF!,#REF!,#REF!,C23_1593,C23_159339,06/10/2023,5.18,5,TAT (Turnaround Time) Nutrilinea,EFFICIENCY,5.98, -   € ,0.816326531
2,#REF!,#REF!,#REF!,C23_1594,C23_15941,06/01/2023,6.5,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-2.333333333
2,#REF!,#REF!,#REF!,C23_1594,C23_15942,13/01/2023,6.8,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-3
2,#REF!,#REF!,#REF!,C23_1594,C23_15943,20/01/2023,4.82,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.4
2,#REF!,#REF!,#REF!,C23_1594,C23_15944,27/01/2023,4.81,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.422222222
2,#REF!,#REF!,#REF!,C23_1594,C23_15945,03/02/2023,5.35,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.222222222
2,#REF!,#REF!,#REF!,C23_1594,C23_15946,10/02/2023,4.39,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,2.355555556
2,#REF!,#REF!,#REF!,C23_1594,C23_15947,17/02/2023,4.87,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.288888889
2,#REF!,#REF!,#REF!,C23_1594,C23_15948,24/02/2023,5.34,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.244444444
2,#REF!,#REF!,#REF!,C23_1594,C23_15949,03/03/2023,5.44,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.022222222
2,#REF!,#REF!,#REF!,C23_1594,C23_159410,10/03/2023,5.02,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.955555556
2,#REF!,#REF!,#REF!,C23_1594,C23_159411,17/03/2023,5.07,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.844444444
2,#REF!,#REF!,#REF!,C23_1594,C23_159412,24/03/2023,5.98,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-1.177777778
2,#REF!,#REF!,#REF!,C23_1594,C23_159413,31/03/2023,7.14,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-3.755555556
2,#REF!,#REF!,#REF!,C23_1594,C23_159414,07/04/2023,5.43,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.044444444
2,#REF!,#REF!,#REF!,C23_1594,C23_159415,14/04/2023,5.67,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-0.488888889
2,#REF!,#REF!,#REF!,C23_1594,C23_159416,21/04/2023,4.63,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.822222222
2,#REF!,#REF!,#REF!,C23_1594,C23_159417,28/04/2023,5.4,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.111111111
2,#REF!,#REF!,#REF!,C23_1594,C23_159418,05/05/2023,5.39,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.133333333
2,#REF!,#REF!,#REF!,C23_1594,C23_159419,12/05/2023,5.74,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-0.644444444
2,#REF!,#REF!,#REF!,C23_1594,C23_159420,19/05/2023,5.38,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.155555556
2,#REF!,#REF!,#REF!,C23_1594,C23_159421,26/05/2023,5.76,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-0.688888889
2,#REF!,#REF!,#REF!,C23_1594,C23_159422,02/06/2023,5.55,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-0.222222222
2,#REF!,#REF!,#REF!,C23_1594,C23_159423,09/06/2023,5.83,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-0.844444444
2,#REF!,#REF!,#REF!,C23_1594,C23_159424,16/06/2023,5.32,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.288888889
2,#REF!,#REF!,#REF!,C23_1594,C23_159425,23/06/2023,5.48,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-0.066666667
2,#REF!,#REF!,#REF!,C23_1594,C23_159426,30/06/2023,5.21,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.533333333
2,#REF!,#REF!,#REF!,C23_1594,C23_159427,07/07/2023,5.14,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.688888889
2,#REF!,#REF!,#REF!,C23_1594,C23_159428,14/07/2023,5.27,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.4
2,#REF!,#REF!,#REF!,C23_1594,C23_159429,21/07/2023,5.05,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.888888889
2,#REF!,#REF!,#REF!,C23_1594,C23_159430,28/07/2023,6.31,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-1.911111111
2,#REF!,#REF!,#REF!,C23_1594,C23_159431,04/08/2023,5.44,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,0.022222222
2,#REF!,#REF!,#REF!,C23_1594,C23_159432,18/08/2023,5.93,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,-1.066666667
2,#REF!,#REF!,#REF!,C23_1594,C23_159433,25/08/2023,4.92,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.177777778
2,#REF!,#REF!,#REF!,C23_1594,C23_159434,01/09/2023,4.37,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,2.4
2,#REF!,#REF!,#REF!,C23_1594,C23_159435,08/09/2023,4.23,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,2.711111111
2,#REF!,#REF!,#REF!,C23_1594,C23_159436,15/09/2023,4.92,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.177777778
2,#REF!,#REF!,#REF!,C23_1594,C23_159437,22/09/2023,3.98,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,3.266666667
2,#REF!,#REF!,#REF!,C23_1594,C23_159438,29/09/2023,4.78,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.488888889
2,#REF!,#REF!,#REF!,C23_1594,C23_159439,06/10/2023,4.93,5,TAT (Turnaround Time) Bromologia,EFFICIENCY,5.45, -   € ,1.155555556
2,#REF!,#REF!,#REF!,C23_1595,C23_15951,27/01/2023,33,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.481561822
2,#REF!,#REF!,#REF!,C23_1595,C23_15952,30/01/2023,29,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,0.839479393
2,#REF!,#REF!,#REF!,C23_1595,C23_15953,31/01/2023,33,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.481561822
2,#REF!,#REF!,#REF!,C23_1595,C23_15954,01/02/2023,30,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1
2,#REF!,#REF!,#REF!,C23_1595,C23_15955,02/02/2023,34,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.64208243
2,#REF!,#REF!,#REF!,C23_1595,C23_15956,03/02/2023,31,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.160520607
2,#REF!,#REF!,#REF!,C23_1595,C23_15957,06/02/2023,30,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1
2,#REF!,#REF!,#REF!,C23_1595,C23_15958,07/02/2023,23,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.123644252
2,#REF!,#REF!,#REF!,C23_1595,C23_15959,08/02/2023,22,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.284164859
2,#REF!,#REF!,#REF!,C23_1595,C23_159510,09/02/2023,13,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-1.728850325
2,#REF!,#REF!,#REF!,C23_1595,C23_159511,10/02/2023,15,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-1.407809111
2,#REF!,#REF!,#REF!,C23_1595,C23_159512,13/02/2023,21,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.444685466
2,#REF!,#REF!,#REF!,C23_1595,C23_159513,14/02/2023,20,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.605206074
2,#REF!,#REF!,#REF!,C23_1595,C23_159514,15/02/2023,17,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-1.086767896
2,#REF!,#REF!,#REF!,C23_1595,C23_159515,16/02/2023,16,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-1.247288503
2,#REF!,#REF!,#REF!,C23_1595,C23_159516,17/02/2023,13,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-1.728850325
2,#REF!,#REF!,#REF!,C23_1595,C23_159517,20/02/2023,22,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.284164859
2,#REF!,#REF!,#REF!,C23_1595,C23_159518,21/02/2023,23,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.123644252
2,#REF!,#REF!,#REF!,C23_1595,C23_159519,22/02/2023,25,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,0.197396963
2,#REF!,#REF!,#REF!,C23_1595,C23_159520,23/02/2023,14,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-1.568329718
2,#REF!,#REF!,#REF!,C23_1595,C23_159521,24/02/2023,20,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.605206074
2,#REF!,#REF!,#REF!,C23_1595,C23_159522,27/02/2023,24,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,0.036876356
2,#REF!,#REF!,#REF!,C23_1595,C23_159523,28/02/2023,31,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.160520607
2,#REF!,#REF!,#REF!,C23_1595,C23_159524,01/03/2023,36,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.963123644
2,#REF!,#REF!,#REF!,C23_1595,C23_159525,02/03/2023,37,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,2.123644252
2,#REF!,#REF!,#REF!,C23_1595,C23_159526,03/03/2023,37,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,2.123644252
2,#REF!,#REF!,#REF!,C23_1595,C23_159527,06/03/2023,32,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.321041215
2,#REF!,#REF!,#REF!,C23_1595,C23_159528,07/03/2023,19,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.765726681
2,#REF!,#REF!,#REF!,C23_1595,C23_159529,08/03/2023,29,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,0.839479393
2,#REF!,#REF!,#REF!,C23_1595,C23_159530,09/03/2023,22,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.284164859
2,#REF!,#REF!,#REF!,C23_1595,C23_159531,10/03/2023,23,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-0.123644252
2,#REF!,#REF!,#REF!,C23_1595,C23_159532,13/03/2023,34,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.64208243
2,#REF!,#REF!,#REF!,C23_1595,C23_159533,14/03/2023,31,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,1.160520607
2,#REF!,#REF!,#REF!,C23_1595,C23_159534,15/03/2023,14,30,Numero campioni elaborati Fibra,PRODUCTIVITY,23.77027027, -   € ,-1.568329718
